,Anho,Ciclo,Cod.Asign,Asignatura,Cod.Curso,Aprobado,1P,2P,RecursaConFirma,Taller,DerechoAFinal,Primer.Rec,Segundo.Rec,id_anony,Calificacion
10392,2018,2,13018,DINAMICA,4,True,12,24,True,0,True,0,0,es_5564,3.0
10393,2018,2,13018,DINAMICA,4,True,2,5,True,0,True,0,0,es_5565,2.0
10394,2018,2,13018,DINAMICA,4,False,18,17,True,0,True,0,0,es_5574,0.0
10396,2018,2,13018,DINAMICA,4,False,15,0,False,0,False,0,0,es_5595,0.0
10398,2018,2,13018,DINAMICA,4,False,11,0,True,0,True,0,0,es_6471,0.0
10399,2018,2,13018,DINAMICA,4,False,6,14,False,0,False,0,0,es_5609,0.0
10401,2018,2,13018,DINAMICA,4,True,17,13,True,0,True,0,0,es_8918,2.0
10402,2018,2,13018,DINAMICA,4,True,15,15,True,0,True,0,0,es_5624,2.0
10409,2018,2,5012,CALCULO 3,3,True,2,0,True,0,True,0,0,es_3253,2.0
10410,2018,2,5012,CALCULO 3,3,False,1,14,False,0,False,11,13,es_3279,0.0
10411,2018,2,5012,CALCULO 3,3,False,1,24,True,0,True,31,0,es_4055,1.0
10412,2018,2,5012,CALCULO 3,3,False,9,12,False,0,False,0,0,es_4072,0.0
10416,2018,2,5012,CALCULO 3,3,True,21,30,True,0,True,0,0,es_3324,4.0
10418,2018,2,5012,CALCULO 3,3,True,0,0,True,0,True,0,0,es_4123,2.0
10421,2018,2,5012,CALCULO 3,3,False,4,14,False,0,False,20,18,es_4197,0.0
10422,2018,2,5014,ESTATICA,3,False,17,9,True,0,True,33,0,es_274,1.0
10424,2018,2,5014,ESTATICA,3,True,12,17,True,0,True,0,0,es_1490,2.0
10425,2018,2,5014,ESTATICA,3,True,12,0,True,0,True,0,0,es_1499,2.0
10426,2018,2,5014,ESTATICA,3,False,19,7,True,0,True,0,0,es_568,0.0
10430,2018,2,5014,ESTATICA,3,False,10,14,False,0,False,0,10,es_421,0.0
10431,2018,2,5014,ESTATICA,3,False,13,4,False,0,False,0,0,es_3297,0.0
10432,2018,2,5014,ESTATICA,3,True,15,18,True,0,True,0,0,es_1560,2.0
10434,2018,2,5014,ESTATICA,3,False,7,17,True,0,True,20,0,es_4055,1.0
10437,2018,2,5014,ESTATICA,3,False,12,10,False,0,False,0,0,es_4072,0.0
10440,2018,2,5014,ESTATICA,3,False,9,7,False,0,False,0,0,es_359,0.0
10441,2018,2,5014,ESTATICA,3,False,10,10,False,0,False,26,20,es_1604,0.0
10443,2018,2,5014,ESTATICA,3,False,11,4,False,0,False,0,0,es_4123,0.0
10446,2018,2,5014,ESTATICA,3,False,9,15,True,0,True,0,32,es_4183,1.0
10455,2018,2,5017,DINAMICA,4,False,12,0,True,0,True,0,0,es_3230,0.0
10456,2018,2,5017,DINAMICA,4,False,0,0,True,0,True,0,0,es_4004,0.0
10457,2018,2,5017,DINAMICA,4,True,21,0,True,0,True,0,0,es_4027,3.0
10458,2018,2,5017,DINAMICA,4,True,18,0,True,0,True,0,0,es_1546,2.0
10462,2018,2,5017,DINAMICA,4,False,6,0,True,0,True,0,0,es_1403,1.0
10463,2018,2,5017,DINAMICA,4,False,19,0,False,0,False,0,0,es_4055,0.0
10465,2018,2,5017,DINAMICA,4,False,15,0,False,0,False,0,0,es_4086,0.0
10467,2018,2,5017,DINAMICA,4,True,15,0,True,0,True,0,0,es_3324,2.0
10468,2018,2,5017,DINAMICA,4,False,0,0,True,0,True,0,0,es_1614,0.0
10472,2018,2,5017,DINAMICA,4,False,11,0,True,0,True,34,0,es_1651,0.0
10474,2018,2,5017,DINAMICA,4,True,6,0,True,0,True,0,0,es_3362,2.0
10476,2018,2,5017,DINAMICA,4,False,0,0,True,0,True,0,0,es_4185,0.0
10478,2018,2,5017,DINAMICA,4,False,11,0,True,0,True,0,0,es_3373,1.0
10480,2018,2,5017,DINAMICA,4,False,0,0,True,0,True,0,0,es_4498,0.0
10489,2019,1,13002,CALCULO 1,1,False,0,17,False,0,False,0,0,es_4585,0.0
10490,2019,1,13002,CALCULO 1,1,False,14,12,False,0,False,24,0,es_4989,0.0
10491,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,27,0,es_4319,1.0
10492,2019,1,13002,CALCULO 1,1,False,6,14,False,0,False,22,0,es_4991,0.0
10495,2019,1,13002,CALCULO 1,1,False,9,0,True,0,True,0,0,es_6501,1.0
10496,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,0,0,es_4627,0.0
10497,2019,1,13002,CALCULO 1,1,False,7,16,False,0,False,14,0,es_5009,0.0
10499,2019,1,13002,CALCULO 1,1,False,6,9,False,0,False,16,0,es_5013,0.0
10500,2019,1,13002,CALCULO 1,1,False,9,16,True,0,True,0,0,es_5715,1.0
10501,2019,1,13002,CALCULO 1,1,False,10,20,True,0,True,0,0,es_5040,1.0
10502,2019,1,13002,CALCULO 1,1,False,0,15,False,0,False,2,0,es_5047,0.0
10503,2019,1,13002,CALCULO 1,1,False,7,25,True,0,True,0,0,es_5728,0.0
10504,2019,1,13002,CALCULO 1,1,True,17,32,True,0,True,0,0,es_5735,5.0
10506,2019,1,13002,CALCULO 1,1,False,11,20,True,0,True,0,0,es_8372,1.0
10507,2019,1,13002,CALCULO 1,1,False,2,19,False,0,False,4,0,es_5742,0.0
10509,2019,1,13002,CALCULO 1,1,False,11,19,True,0,True,0,0,es_5754,1.0
10510,2019,1,13002,CALCULO 1,1,True,10,14,True,0,True,0,0,es_5755,3.0
10512,2019,1,13002,CALCULO 1,1,False,15,27,True,0,True,0,0,es_5118,1.0
10514,2019,1,13002,CALCULO 1,1,False,14,20,True,0,True,0,0,es_5780,0.0
10515,2019,1,13002,CALCULO 1,1,False,9,10,False,0,False,0,0,es_5781,0.0
10517,2019,1,13002,CALCULO 1,1,False,5,16,True,0,True,0,0,es_5151,1.0
10518,2019,1,13002,CALCULO 1,1,True,12,8,True,0,True,24,0,es_5795,2.0
10520,2019,1,13002,CALCULO 1,1,False,7,15,False,0,False,26,0,es_5797,0.0
10521,2019,1,13002,CALCULO 1,1,True,14,11,True,0,True,0,0,es_5798,2.0
10522,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,0,0,es_8373,1.0
10523,2019,1,13002,CALCULO 1,1,False,17,0,False,0,False,0,0,es_8760,0.0
10524,2019,1,13002,CALCULO 1,1,False,9,9,False,0,False,10,0,es_8374,0.0
10525,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,0,0,es_5804,1.0
10526,2019,1,13002,CALCULO 1,1,False,13,22,True,0,True,0,0,es_8375,1.0
10527,2019,1,13002,CALCULO 1,1,False,7,14,False,0,False,0,0,es_5817,0.0
10528,2019,1,13002,CALCULO 1,1,False,4,23,False,0,False,0,0,es_4718,0.0
10530,2019,1,13002,CALCULO 1,1,True,15,21,True,0,True,0,0,es_5824,2.0
10531,2019,1,13002,CALCULO 1,1,False,5,21,True,0,True,38,0,es_8953,1.0
10533,2019,1,13002,CALCULO 1,1,False,13,23,True,0,True,0,0,es_8376,1.0
10534,2019,1,13002,CALCULO 1,1,False,8,18,False,0,False,18,0,es_8762,0.0
10535,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,0,0,es_5847,1.0
10538,2019,1,13002,CALCULO 1,1,False,19,14,True,0,True,0,0,es_5853,1.0
10539,2019,1,13002,CALCULO 1,1,False,15,9,False,0,False,8,0,es_5862,0.0
10540,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,0,0,es_4738,0.0
10541,2019,1,13002,CALCULO 1,1,False,13,9,False,0,False,20,0,es_5863,0.0
10542,2019,1,13002,CALCULO 1,1,False,4,16,False,0,False,15,0,es_5865,0.0
10544,2019,1,13002,CALCULO 1,1,True,12,22,True,0,True,0,0,es_5871,2.0
10545,2019,1,13002,CALCULO 1,1,False,4,0,True,0,True,0,0,es_5873,1.0
10546,2019,1,13002,CALCULO 1,1,False,4,11,False,0,False,10,0,es_8383,0.0
10547,2019,1,13002,CALCULO 1,1,False,1,15,False,0,False,12,0,es_8954,0.0
10550,2019,1,13002,CALCULO 1,1,False,8,11,True,0,True,30,0,es_5886,1.0
10552,2019,1,13002,CALCULO 1,1,False,3,20,True,0,True,0,0,es_8388,1.0
10554,2019,1,13002,CALCULO 1,1,False,10,15,True,0,True,0,0,es_5896,1.0
10556,2019,1,13002,CALCULO 1,1,False,6,21,True,0,True,0,0,es_8395,1.0
10559,2019,1,13002,CALCULO 1,1,False,10,5,False,0,False,3,0,es_8956,0.0
10560,2019,1,13002,CALCULO 1,1,True,12,29,True,0,True,0,0,es_8396,3.0
10561,2019,1,13002,CALCULO 1,1,False,9,24,True,0,True,0,0,es_5242,1.0
10562,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,0,0,es_8397,0.0
10563,2019,1,13002,CALCULO 1,1,False,11,5,False,0,False,24,0,es_8957,0.0
10564,2019,1,13002,CALCULO 1,1,False,10,14,True,0,True,30,0,es_5913,0.0
10565,2019,1,13002,CALCULO 1,1,False,9,9,False,0,False,0,0,es_8403,0.0
10566,2019,1,13002,CALCULO 1,1,True,12,23,True,0,True,22,0,es_8958,2.0
10567,2019,1,13002,CALCULO 1,1,False,6,9,False,0,False,10,0,es_8404,0.0
10568,2019,1,13002,CALCULO 1,1,False,7,19,True,0,True,33,0,es_8959,1.0
10569,2019,1,13002,CALCULO 1,1,False,4,11,True,0,True,0,0,es_5924,1.0
10570,2019,1,13002,CALCULO 1,1,False,10,25,True,0,True,0,0,es_8960,1.0
10571,2019,1,13002,CALCULO 1,1,False,0,15,False,0,False,0,0,es_5263,0.0
10574,2019,1,13002,CALCULO 1,1,False,10,15,False,0,False,4,0,es_5273,0.0
10575,2019,1,13002,CALCULO 1,1,False,9,20,True,0,True,0,0,es_8415,1.0
10576,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,0,0,es_5274,0.0
10577,2019,1,13002,CALCULO 1,1,False,8,9,False,0,False,0,0,es_8417,0.0
10578,2019,1,13002,CALCULO 1,1,True,22,28,True,0,True,0,0,es_8767,4.0
10579,2019,1,13002,CALCULO 1,1,False,4,0,True,0,True,0,0,es_8420,0.0
10580,2019,1,13002,CALCULO 1,1,True,14,19,True,0,True,0,0,es_8961,2.0
10581,2019,1,13002,CALCULO 1,1,False,12,18,True,0,True,0,0,es_8421,1.0
10582,2019,1,13002,CALCULO 1,1,False,3,14,False,0,False,22,0,es_8962,0.0
10583,2019,1,13002,CALCULO 1,1,False,6,13,True,0,True,30,0,es_8963,1.0
10584,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,36,0,es_5946,1.0
10585,2019,1,13002,CALCULO 1,1,True,9,27,True,0,True,0,0,es_8964,2.0
10586,2019,1,13002,CALCULO 1,1,True,17,24,True,0,True,0,0,es_8424,2.0
10588,2019,1,13002,CALCULO 1,1,True,10,22,True,0,True,0,0,es_5951,2.0
10589,2019,1,13002,CALCULO 1,1,False,12,19,True,0,True,0,0,es_8430,1.0
10591,2019,1,13002,CALCULO 1,1,True,9,19,True,0,True,32,0,es_8965,2.0
10592,2019,1,13002,CALCULO 1,1,False,0,15,False,0,False,6,0,es_8431,0.0
10593,2019,1,13002,CALCULO 1,1,False,16,4,True,0,True,20,0,es_8432,1.0
10594,2019,1,13002,CALCULO 1,1,False,11,19,True,0,True,0,0,es_8433,1.0
10596,2019,1,13002,CALCULO 1,1,False,10,9,False,0,False,18,0,es_8966,0.0
10597,2019,1,13002,CALCULO 1,1,True,19,24,True,0,True,0,0,es_8967,3.0
10598,2019,1,13002,CALCULO 1,1,False,9,10,False,0,False,0,0,es_8968,0.0
10599,2019,1,13002,CALCULO 1,1,False,11,17,False,0,False,16,0,es_5967,0.0
10600,2019,1,13002,CALCULO 1,1,False,15,22,True,0,True,0,0,es_8969,1.0
10601,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,0,0,es_5968,1.0
10602,2019,1,13002,CALCULO 1,1,False,11,4,True,0,True,0,0,es_5969,1.0
10603,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,14,0,es_8439,0.0
10606,2019,1,13002,CALCULO 1,1,True,17,27,True,0,True,0,0,es_8444,3.0
10607,2019,1,13002,CALCULO 1,1,False,7,10,False,0,False,18,0,es_5314,0.0
10609,2019,1,13002,CALCULO 1,1,False,10,22,True,0,True,0,0,es_8446,1.0
10611,2019,1,13002,CALCULO 1,1,False,5,12,True,0,True,0,0,es_5981,1.0
10612,2019,1,13002,CALCULO 1,1,False,6,9,False,0,False,0,0,es_8973,0.0
10613,2019,1,13002,CALCULO 1,1,False,11,12,False,0,False,16,0,es_8974,0.0
10614,2019,1,13002,CALCULO 1,1,False,12,0,True,0,True,0,0,es_5985,1.0
10615,2019,1,13002,CALCULO 1,1,False,12,24,True,0,True,0,0,es_8975,1.0
10616,2019,1,13002,CALCULO 1,1,False,17,11,True,0,True,0,0,es_5994,1.0
10618,2019,1,13002,CALCULO 1,1,False,7,24,True,0,True,0,0,es_4784,1.0
10619,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,0,0,es_5325,1.0
10620,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,4,0,es_5326,0.0
10622,2019,1,13002,CALCULO 1,1,False,11,27,True,0,True,0,0,es_5999,1.0
10623,2019,1,13002,CALCULO 1,1,False,7,8,False,0,False,20,0,es_8458,0.0
10624,2019,1,13002,CALCULO 1,1,False,10,26,True,0,True,21,0,es_8976,1.0
10626,2019,1,13002,CALCULO 1,1,True,4,17,True,0,True,36,0,es_6003,2.0
10627,2019,1,13002,CALCULO 1,1,True,0,0,True,0,True,0,0,es_6004,2.0
10628,2019,1,13002,CALCULO 1,1,True,12,8,True,0,True,32,0,es_8978,2.0
10629,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,0,0,es_6005,1.0
10630,2019,1,13002,CALCULO 1,1,False,6,13,False,0,False,0,0,es_8979,0.0
10631,2019,1,13002,CALCULO 1,1,False,15,17,True,0,True,0,0,es_8464,1.0
10633,2019,1,13002,CALCULO 1,1,True,15,23,True,0,True,0,0,es_8467,2.0
10634,2019,1,13002,CALCULO 1,1,False,3,12,False,0,False,20,0,es_8469,0.0
10635,2019,1,13002,CALCULO 1,1,False,15,11,False,0,False,0,0,es_6007,0.0
10636,2019,1,13002,CALCULO 1,1,False,7,18,False,0,False,24,0,es_8980,0.0
10638,2019,1,13002,CALCULO 1,1,False,14,6,False,0,False,0,0,es_6013,0.0
10639,2019,1,13002,CALCULO 1,1,False,13,13,True,0,True,32,0,es_8981,1.0
10643,2019,1,13002,CALCULO 1,1,False,15,22,True,0,True,0,0,es_8769,1.0
10645,2019,1,13002,CALCULO 1,1,False,11,15,False,0,False,8,0,es_8475,0.0
10646,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,0,0,es_6017,1.0
10647,2019,1,13002,CALCULO 1,1,True,17,36,True,0,True,0,0,es_8984,5.0
10648,2019,1,13002,CALCULO 1,1,False,7,8,False,0,False,20,0,es_6018,0.0
10649,2019,1,13002,CALCULO 1,1,False,9,7,False,0,False,0,0,es_5340,0.0
10652,2019,1,13002,CALCULO 1,1,False,13,13,False,0,False,16,0,es_8477,0.0
10654,2019,1,13002,CALCULO 1,1,True,15,15,True,0,True,16,0,es_8484,2.0
10655,2019,1,13002,CALCULO 1,1,True,11,27,True,0,True,0,0,es_6031,2.0
10657,2019,1,13002,CALCULO 1,1,False,13,19,True,0,True,0,0,es_8487,1.0
10661,2019,1,13002,CALCULO 1,1,False,12,7,False,0,False,10,0,es_8496,0.0
10662,2019,1,13002,CALCULO 1,1,True,18,19,True,0,True,0,0,es_8497,2.0
10664,2019,1,13002,CALCULO 1,1,False,11,20,True,0,True,8,0,es_8988,1.0
10665,2019,1,13002,CALCULO 1,1,True,21,25,True,0,True,0,0,es_8499,5.0
10666,2019,1,13002,CALCULO 1,1,True,19,27,True,0,True,0,0,es_6063,3.0
10667,2019,1,13002,CALCULO 1,1,False,18,15,True,0,True,0,0,es_8989,1.0
10668,2019,1,13002,CALCULO 1,1,True,13,27,True,0,True,0,0,es_8990,3.0
10670,2019,1,13002,CALCULO 1,1,False,5,10,False,0,False,2,0,es_5361,0.0
10672,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,0,0,es_8503,0.0
10673,2019,1,13002,CALCULO 1,1,False,8,0,True,0,True,0,0,es_6071,0.0
10674,2019,1,13002,CALCULO 1,1,True,11,36,True,0,True,0,0,es_8504,4.0
10675,2019,1,13002,CALCULO 1,1,False,5,18,False,0,False,14,0,es_8991,0.0
10676,2019,1,13002,CALCULO 1,1,True,6,0,True,0,True,0,0,es_5365,2.0
10677,2019,1,13002,CALCULO 1,1,False,5,10,False,0,False,19,0,es_8992,0.0
10680,2019,1,13002,CALCULO 1,1,True,15,20,True,0,True,0,0,es_8507,3.0
10681,2019,1,13002,CALCULO 1,1,False,8,14,False,0,False,18,0,es_8993,0.0
10683,2019,1,13002,CALCULO 1,1,False,9,10,True,0,True,0,0,es_6079,1.0
10684,2019,1,13002,CALCULO 1,1,True,11,23,True,0,True,0,0,es_8509,2.0
10685,2019,1,13002,CALCULO 1,1,False,14,20,True,0,True,0,0,es_8994,1.0
10686,2019,1,13002,CALCULO 1,1,False,9,15,False,0,False,20,0,es_8995,0.0
10687,2019,1,13002,CALCULO 1,1,False,7,10,True,0,True,32,0,es_6084,1.0
10688,2019,1,13002,CALCULO 1,1,True,16,29,True,0,True,0,0,es_8513,4.0
10689,2019,1,13002,CALCULO 1,1,False,13,14,True,0,True,0,0,es_8773,1.0
10690,2019,1,13002,CALCULO 1,1,True,7,14,True,0,True,32,0,es_8996,2.0
10691,2019,1,13002,CALCULO 1,1,False,4,11,False,0,False,16,0,es_8997,0.0
10693,2019,1,13002,CALCULO 1,1,True,10,25,True,0,True,0,0,es_8998,3.0
10696,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,0,0,es_4820,0.0
10697,2019,1,13002,CALCULO 1,1,False,7,8,True,0,True,0,0,es_8519,1.0
10698,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,0,0,es_8521,1.0
10700,2019,1,13002,CALCULO 1,1,False,11,14,False,0,False,0,0,es_6100,0.0
10701,2019,1,13002,CALCULO 1,1,False,11,8,False,0,False,24,0,es_8522,0.0
10702,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,0,0,es_8523,1.0
10703,2019,1,13002,CALCULO 1,1,True,11,25,True,0,True,0,0,es_6104,2.0
10705,2019,1,13002,CALCULO 1,1,False,6,9,False,0,False,20,0,es_8999,0.0
10706,2019,1,13002,CALCULO 1,1,False,1,15,True,0,True,0,0,es_6115,1.0
10707,2019,1,13002,CALCULO 1,1,False,10,5,False,0,False,0,0,es_8526,0.0
10708,2019,1,13002,CALCULO 1,1,False,12,16,True,0,True,0,0,es_6119,0.0
10709,2019,1,13002,CALCULO 1,1,False,5,13,False,0,False,12,0,es_6121,0.0
10710,2019,1,13002,CALCULO 1,1,False,5,22,False,0,False,14,0,es_9000,0.0
10711,2019,1,13002,CALCULO 1,1,True,0,0,True,0,True,0,0,es_8527,2.0
10712,2019,1,13002,CALCULO 1,1,False,5,10,False,0,False,20,0,es_9001,0.0
10713,2019,1,13002,CALCULO 1,1,False,12,18,False,0,False,4,0,es_8530,0.0
10714,2019,1,13002,CALCULO 1,1,False,9,10,False,0,False,14,0,es_8532,0.0
10715,2019,1,13002,CALCULO 1,1,False,4,18,False,0,False,6,0,es_9002,0.0
10716,2019,1,13002,CALCULO 1,1,False,1,14,False,0,False,16,0,es_8533,0.0
10717,2019,1,13002,CALCULO 1,1,False,13,16,True,0,True,0,0,es_6129,1.0
10718,2019,1,13002,CALCULO 1,1,False,12,13,False,0,False,10,0,es_5419,0.0
10719,2019,1,13002,CALCULO 1,1,False,11,21,True,0,True,0,0,es_9003,1.0
10720,2019,1,13002,CALCULO 1,1,False,20,23,True,0,True,0,0,es_8539,1.0
10721,2019,1,13002,CALCULO 1,1,False,11,8,True,0,True,0,0,es_8543,0.0
10724,2019,1,13002,CALCULO 1,1,False,8,23,True,0,True,0,0,es_5430,1.0
10726,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,0,0,es_8546,1.0
10727,2019,1,13002,CALCULO 1,1,False,8,14,False,0,False,0,0,es_8547,0.0
10728,2019,1,13002,CALCULO 1,1,False,9,9,False,0,False,21,0,es_6157,0.0
10729,2019,1,13002,CALCULO 1,1,False,12,10,False,0,False,10,0,es_8548,0.0
10730,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,0,0,es_8550,1.0
10731,2019,1,13002,CALCULO 1,1,False,12,12,False,0,False,24,0,es_9005,0.0
10732,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,0,0,es_6174,1.0
10735,2019,1,13002,CALCULO 1,1,False,10,6,False,0,False,22,0,es_9007,0.0
10736,2019,1,13002,CALCULO 1,1,False,15,15,True,0,True,0,0,es_9008,1.0
10737,2019,1,13002,CALCULO 1,1,False,1,0,True,0,True,0,0,es_8556,1.0
10738,2019,1,13002,CALCULO 1,1,False,9,6,False,0,False,14,0,es_6186,0.0
10739,2019,1,13002,CALCULO 1,1,False,11,19,False,0,False,12,0,es_8559,0.0
10740,2019,1,13002,CALCULO 1,1,False,6,26,True,0,True,22,0,es_5449,1.0
10741,2019,1,13002,CALCULO 1,1,False,11,4,False,0,False,20,0,es_8561,0.0
10742,2019,1,13002,CALCULO 1,1,True,14,26,True,0,True,0,0,es_6194,3.0
10743,2019,1,13002,CALCULO 1,1,False,13,0,True,0,True,0,0,es_6195,1.0
10744,2019,1,13002,CALCULO 1,1,False,14,9,True,0,True,28,0,es_6196,1.0
10745,2019,1,13002,CALCULO 1,1,True,14,16,True,0,True,0,0,es_6197,2.0
10747,2019,1,13002,CALCULO 1,1,False,9,17,False,0,False,24,0,es_6203,0.0
10748,2019,1,13002,CALCULO 1,1,True,0,27,True,0,True,0,0,es_8563,2.0
10749,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,13,0,es_6204,1.0
10750,2019,1,13002,CALCULO 1,1,True,13,30,True,0,True,0,0,es_6205,3.0
10751,2019,1,13002,CALCULO 1,1,False,2,13,False,0,False,0,0,es_8565,0.0
10752,2019,1,13002,CALCULO 1,1,True,11,26,True,0,True,0,0,es_8775,2.0
10753,2019,1,13002,CALCULO 1,1,False,14,6,False,0,False,0,0,es_9009,0.0
10754,2019,1,13002,CALCULO 1,1,False,10,22,True,0,True,0,0,es_8566,1.0
10757,2019,1,13002,CALCULO 1,1,True,5,21,True,0,True,0,0,es_8569,3.0
10759,2019,1,13002,CALCULO 1,1,False,9,15,False,0,False,10,0,es_5463,0.0
10760,2019,1,13002,CALCULO 1,1,False,10,22,True,0,True,0,0,es_5464,1.0
10761,2019,1,13002,CALCULO 1,1,False,3,13,False,0,False,0,0,es_8571,0.0
10762,2019,1,13002,CALCULO 1,1,False,16,24,True,0,True,0,0,es_5467,1.0
10763,2019,1,13002,CALCULO 1,1,False,6,14,False,0,False,16,0,es_6220,0.0
10765,2019,1,13002,CALCULO 1,1,False,14,11,False,0,False,10,0,es_6222,0.0
10766,2019,1,13002,CALCULO 1,1,False,6,19,False,0,False,8,0,es_6223,0.0
10767,2019,1,13002,CALCULO 1,1,False,11,8,True,0,True,34,0,es_6227,1.0
10768,2019,1,13002,CALCULO 1,1,False,8,14,False,0,False,0,0,es_6231,0.0
10769,2019,1,13002,CALCULO 1,1,False,5,24,True,0,True,0,0,es_9011,1.0
10770,2019,1,13002,CALCULO 1,1,False,6,17,False,0,False,19,0,es_9012,0.0
10771,2019,1,13002,CALCULO 1,1,True,15,19,True,0,True,0,0,es_9013,2.0
10773,2019,1,13002,CALCULO 1,1,False,6,20,False,0,False,18,0,es_9014,0.0
10774,2019,1,13002,CALCULO 1,1,True,14,20,True,0,True,0,0,es_6240,2.0
10775,2019,1,13002,CALCULO 1,1,False,14,0,True,0,True,0,0,es_8577,1.0
10776,2019,1,13002,CALCULO 1,1,False,15,3,False,0,False,0,0,es_9015,0.0
10777,2019,1,13002,CALCULO 1,1,False,8,7,False,0,False,22,0,es_9016,0.0
10779,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,0,0,es_6248,1.0
10781,2019,1,13002,CALCULO 1,1,False,4,11,False,0,False,12,0,es_9017,0.0
10783,2019,1,13002,CALCULO 1,1,True,16,23,True,0,True,0,0,es_9018,3.0
10784,2019,1,13002,CALCULO 1,1,False,7,8,True,0,True,0,0,es_8582,1.0
10785,2019,1,13002,CALCULO 1,1,False,9,20,True,0,True,0,0,es_8583,0.0
10786,2019,1,13002,CALCULO 1,1,True,14,18,True,0,True,27,0,es_8585,2.0
10787,2019,1,13002,CALCULO 1,1,True,15,23,True,0,True,0,0,es_9019,2.0
10788,2019,1,13002,CALCULO 1,1,False,11,4,False,0,False,10,0,es_6252,0.0
10790,2019,1,13002,CALCULO 1,1,True,9,20,True,0,True,0,0,es_6253,2.0
10791,2019,1,13002,CALCULO 1,1,False,7,16,False,0,False,0,0,es_9020,0.0
10792,2019,1,13002,CALCULO 1,1,False,7,9,False,0,False,0,0,es_8589,0.0
10793,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,0,0,es_6255,0.0
10794,2019,1,13002,CALCULO 1,1,False,9,15,False,0,False,6,0,es_9021,0.0
10795,2019,1,13002,CALCULO 1,1,False,7,14,True,0,True,32,0,es_8590,1.0
10796,2019,1,13002,CALCULO 1,1,False,9,14,False,0,False,0,0,es_8592,0.0
10797,2019,1,13002,CALCULO 1,1,False,5,21,True,0,True,0,0,es_8594,1.0
10798,2019,1,13002,CALCULO 1,1,True,14,17,True,0,True,0,0,es_8595,2.0
10800,2019,1,13002,CALCULO 1,1,False,7,14,False,0,False,4,0,es_9022,0.0
10801,2019,1,13002,CALCULO 1,1,False,16,14,True,0,True,0,0,es_8598,1.0
10802,2019,1,13002,CALCULO 1,1,False,13,13,True,0,True,0,0,es_8600,1.0
10803,2019,1,13002,CALCULO 1,1,False,11,18,True,0,True,0,0,es_9023,1.0
10804,2019,1,13002,CALCULO 1,1,False,6,11,False,0,False,24,0,es_8603,0.0
10805,2019,1,13002,CALCULO 1,1,False,1,18,False,0,False,7,0,es_8604,0.0
10807,2019,1,13002,CALCULO 1,1,True,18,27,True,0,True,0,0,es_6279,3.0
10808,2019,1,13002,CALCULO 1,1,True,11,18,True,0,True,36,0,es_9024,3.0
10809,2019,1,13002,CALCULO 1,1,True,16,20,True,0,True,0,0,es_8609,2.0
10810,2019,1,13002,CALCULO 1,1,False,7,26,True,0,True,0,0,es_9025,0.0
10811,2019,1,13002,CALCULO 1,1,False,13,21,True,0,True,0,0,es_9026,1.0
10812,2019,1,13002,CALCULO 1,1,False,7,25,True,0,True,0,0,es_6289,1.0
10813,2019,1,13002,CALCULO 1,1,False,20,20,True,0,True,0,0,es_8612,1.0
10814,2019,1,13002,CALCULO 1,1,False,8,11,True,0,True,40,0,es_6295,1.0
10816,2019,1,13002,CALCULO 1,1,False,8,16,False,0,False,22,0,es_9027,0.0
10817,2019,1,13002,CALCULO 1,1,True,9,25,True,0,True,0,0,es_5522,2.0
10818,2019,1,13002,CALCULO 1,1,False,0,21,True,0,True,34,0,es_5523,1.0
10819,2019,1,13002,CALCULO 1,1,False,10,9,True,0,True,32,0,es_8619,0.0
10820,2019,1,13002,CALCULO 1,1,True,9,19,True,0,True,0,0,es_9028,2.0
10821,2019,1,13002,CALCULO 1,1,True,18,12,True,0,True,0,0,es_9029,3.0
10822,2019,1,13002,CALCULO 1,1,False,0,0,True,0,True,0,0,es_6308,1.0
10823,2019,1,13002,CALCULO 1,1,False,10,16,True,0,True,30,0,es_8628,1.0
10824,2019,1,13002,CALCULO 1,1,False,13,0,True,0,True,0,0,es_8630,1.0
