Anho,Ciclo,Cod.Asign,Asignatura,Aprobado,1P,2P,Taller,RecursaConFirma,DerechoAFinal,Primer.Rec,Segundo.Rec,id_anony,Calificacion
2019,1,13002,CALCULO 1,0,11,15,0,0,0,8,0,es_8475,0.0
2019,1,13002,CALCULO 1,0,0,0,0,1,1,0,0,es_6017,1.0
2019,1,13002,CALCULO 1,1,17,36,0,1,1,0,0,es_8984,5.0
2019,1,13002,CALCULO 1,0,7,8,0,0,0,20,0,es_6018,0.0
2019,1,13002,CALCULO 1,0,9,7,0,0,0,0,0,es_5340,0.0
2019,1,13002,CALCULO 1,0,13,13,0,0,0,16,0,es_8477,0.0
2019,1,13002,CALCULO 1,1,15,15,0,1,1,16,0,es_8484,2.0
2019,1,13002,CALCULO 1,1,11,27,0,1,1,0,0,es_6031,2.0
2019,1,13002,CALCULO 1,0,13,19,0,1,1,0,0,es_8487,1.0
2019,1,13002,CALCULO 1,0,12,7,0,0,0,10,0,es_8496,0.0
2019,1,13002,CALCULO 1,1,18,19,0,1,1,0,0,es_8497,2.0
2019,1,13002,CALCULO 1,0,11,20,0,1,1,8,0,es_8988,1.0
2019,1,13002,CALCULO 1,1,21,25,0,1,1,0,0,es_8499,5.0
2019,1,13002,CALCULO 1,1,19,27,0,1,1,0,0,es_6063,3.0
2019,1,13002,CALCULO 1,0,18,15,0,1,1,0,0,es_8989,1.0
2019,1,13002,CALCULO 1,1,13,27,0,1,1,0,0,es_8990,3.0
2019,1,13002,CALCULO 1,0,5,10,0,0,0,2,0,es_5361,0.0
2019,1,13002,CALCULO 1,0,0,0,0,1,1,0,0,es_8503,0.0
2019,1,13002,CALCULO 1,0,8,0,0,1,1,0,0,es_6071,0.0
2019,1,13002,CALCULO 1,1,11,36,0,1,1,0,0,es_8504,4.0
2019,1,13002,CALCULO 1,0,5,18,0,0,0,14,0,es_8991,0.0
2019,1,13002,CALCULO 1,1,6,0,0,1,1,0,0,es_5365,2.0
2019,1,13002,CALCULO 1,0,5,10,0,0,0,19,0,es_8992,0.0
2019,1,13002,CALCULO 1,1,15,20,0,1,1,0,0,es_8507,3.0
2019,1,13002,CALCULO 1,0,8,14,0,0,0,18,0,es_8993,0.0
2019,1,13002,CALCULO 1,0,9,10,0,1,1,0,0,es_6079,1.0
2019,1,13002,CALCULO 1,1,11,23,0,1,1,0,0,es_8509,2.0
2019,1,13002,CALCULO 1,0,14,20,0,1,1,0,0,es_8994,1.0
2019,1,13002,CALCULO 1,0,9,15,0,0,0,20,0,es_8995,0.0
2019,1,13002,CALCULO 1,0,7,10,0,1,1,32,0,es_6084,1.0
2019,1,13002,CALCULO 1,1,16,29,0,1,1,0,0,es_8513,4.0
2019,1,13002,CALCULO 1,0,13,14,0,1,1,0,0,es_8773,1.0
2019,1,13002,CALCULO 1,1,7,14,0,1,1,32,0,es_8996,2.0
2019,1,13002,CALCULO 1,0,4,11,0,0,0,16,0,es_8997,0.0
2019,1,13002,CALCULO 1,1,10,25,0,1,1,0,0,es_8998,3.0
2019,1,13002,CALCULO 1,0,0,0,0,1,1,0,0,es_4820,0.0
2019,1,13002,CALCULO 1,0,7,8,0,1,1,0,0,es_8519,1.0
2019,1,13002,CALCULO 1,0,0,0,0,1,1,0,0,es_8521,1.0
2019,1,13002,CALCULO 1,0,11,14,0,0,0,0,0,es_6100,0.0
2019,1,13002,CALCULO 1,0,11,8,0,0,0,24,0,es_8522,0.0
2019,1,13002,CALCULO 1,0,0,0,0,1,1,0,0,es_8523,1.0
2019,1,13002,CALCULO 1,1,11,25,0,1,1,0,0,es_6104,2.0
2019,1,13002,CALCULO 1,0,6,9,0,0,0,20,0,es_8999,0.0
2019,1,13002,CALCULO 1,0,1,15,0,1,1,0,0,es_6115,1.0
2019,1,13002,CALCULO 1,0,10,5,0,0,0,0,0,es_8526,0.0
2019,1,13002,CALCULO 1,0,12,16,0,1,1,0,0,es_6119,0.0
2019,1,13002,CALCULO 1,0,5,13,0,0,0,12,0,es_6121,0.0
2019,1,13002,CALCULO 1,0,5,22,0,0,0,14,0,es_9000,0.0
2019,1,13002,CALCULO 1,1,0,0,0,1,1,0,0,es_8527,2.0
2019,1,13002,CALCULO 1,0,5,10,0,0,0,20,0,es_9001,0.0
2019,1,13002,CALCULO 1,0,12,18,0,0,0,4,0,es_8530,0.0
2019,1,13002,CALCULO 1,0,9,10,0,0,0,14,0,es_8532,0.0
2019,1,13002,CALCULO 1,0,4,18,0,0,0,6,0,es_9002,0.0
2019,1,13002,CALCULO 1,0,1,14,0,0,0,16,0,es_8533,0.0
2019,1,13002,CALCULO 1,0,13,16,0,1,1,0,0,es_6129,1.0
2019,1,13002,CALCULO 1,0,12,13,0,0,0,10,0,es_5419,0.0
2019,1,13002,CALCULO 1,0,11,21,0,1,1,0,0,es_9003,1.0
2019,1,13002,CALCULO 1,0,20,23,0,1,1,0,0,es_8539,1.0
2019,1,13002,CALCULO 1,0,11,8,0,1,1,0,0,es_8543,0.0
2019,1,13002,CALCULO 1,0,8,23,0,1,1,0,0,es_5430,1.0
2019,1,13002,CALCULO 1,0,0,0,0,1,1,0,0,es_8546,1.0
2019,1,13002,CALCULO 1,0,8,14,0,0,0,0,0,es_8547,0.0
2019,1,13002,CALCULO 1,0,9,9,0,0,0,21,0,es_6157,0.0
2019,1,13002,CALCULO 1,0,12,10,0,0,0,10,0,es_8548,0.0
2019,1,13002,CALCULO 1,0,0,0,0,1,1,0,0,es_8550,1.0
2019,1,13002,CALCULO 1,0,12,12,0,0,0,24,0,es_9005,0.0
2019,1,13002,CALCULO 1,0,0,0,0,1,1,0,0,es_6174,1.0
2019,1,13002,CALCULO 1,0,10,6,0,0,0,22,0,es_9007,0.0
2019,1,13002,CALCULO 1,0,15,15,0,1,1,0,0,es_9008,1.0
2019,1,13002,CALCULO 1,0,1,0,0,1,1,0,0,es_8556,1.0
2019,1,13002,CALCULO 1,0,9,6,0,0,0,14,0,es_6186,0.0
2019,1,13002,CALCULO 1,0,11,19,0,0,0,12,0,es_8559,0.0
2019,1,13002,CALCULO 1,0,6,26,0,1,1,22,0,es_5449,1.0
2019,1,13002,CALCULO 1,0,11,4,0,0,0,20,0,es_8561,0.0
2019,1,13002,CALCULO 1,1,14,26,0,1,1,0,0,es_6194,3.0
2019,1,13002,CALCULO 1,0,13,0,0,1,1,0,0,es_6195,1.0
2019,1,13002,CALCULO 1,0,14,9,0,1,1,28,0,es_6196,1.0
2019,1,13002,CALCULO 1,1,14,16,0,1,1,0,0,es_6197,2.0
2019,1,13002,CALCULO 1,0,9,17,0,0,0,24,0,es_6203,0.0
2019,1,13002,CALCULO 1,1,0,27,0,1,1,0,0,es_8563,2.0
2019,1,13002,CALCULO 1,0,0,0,0,1,1,13,0,es_6204,1.0
2019,1,13002,CALCULO 1,1,13,30,0,1,1,0,0,es_6205,3.0
2019,1,13002,CALCULO 1,0,2,13,0,0,0,0,0,es_8565,0.0
2019,1,13002,CALCULO 1,1,11,26,0,1,1,0,0,es_8775,2.0
2019,1,13002,CALCULO 1,0,14,6,0,0,0,0,0,es_9009,0.0
2019,1,13002,CALCULO 1,0,10,22,0,1,1,0,0,es_8566,1.0
2019,1,13002,CALCULO 1,1,5,21,0,1,1,0,0,es_8569,3.0
2019,1,13002,CALCULO 1,0,9,15,0,0,0,10,0,es_5463,0.0
2019,1,13002,CALCULO 1,0,10,22,0,1,1,0,0,es_5464,1.0
2019,1,13002,CALCULO 1,0,3,13,0,0,0,0,0,es_8571,0.0
2019,1,13002,CALCULO 1,0,16,24,0,1,1,0,0,es_5467,1.0
2019,1,13002,CALCULO 1,0,6,14,0,0,0,16,0,es_6220,0.0
2019,1,13002,CALCULO 1,0,14,11,0,0,0,10,0,es_6222,0.0
2019,1,13002,CALCULO 1,0,6,19,0,0,0,8,0,es_6223,0.0
2019,1,13002,CALCULO 1,0,11,8,0,1,1,34,0,es_6227,1.0
2019,1,13002,CALCULO 1,0,8,14,0,0,0,0,0,es_6231,0.0
2019,1,13002,CALCULO 1,0,5,24,0,1,1,0,0,es_9011,1.0
2019,1,13002,CALCULO 1,0,6,17,0,0,0,19,0,es_9012,0.0
2019,1,13002,CALCULO 1,1,15,19,0,1,1,0,0,es_9013,2.0
2019,1,13002,CALCULO 1,0,6,20,0,0,0,18,0,es_9014,0.0
2019,1,13002,CALCULO 1,1,14,20,0,1,1,0,0,es_6240,2.0
2019,1,13002,CALCULO 1,0,14,0,0,1,1,0,0,es_8577,1.0
2019,1,13002,CALCULO 1,0,15,3,0,0,0,0,0,es_9015,0.0
2019,1,13002,CALCULO 1,0,8,7,0,0,0,22,0,es_9016,0.0
2019,1,13002,CALCULO 1,0,0,0,0,1,1,0,0,es_6248,1.0
2019,1,13002,CALCULO 1,0,4,11,0,0,0,12,0,es_9017,0.0
2019,1,13002,CALCULO 1,1,16,23,0,1,1,0,0,es_9018,3.0
2019,1,13002,CALCULO 1,0,7,8,0,1,1,0,0,es_8582,1.0
2019,1,13002,CALCULO 1,0,9,20,0,1,1,0,0,es_8583,0.0
2019,1,13002,CALCULO 1,1,14,18,0,1,1,27,0,es_8585,2.0
2019,1,13002,CALCULO 1,1,15,23,0,1,1,0,0,es_9019,2.0
2019,1,13002,CALCULO 1,0,11,4,0,0,0,10,0,es_6252,0.0
2019,1,13002,CALCULO 1,1,9,20,0,1,1,0,0,es_6253,2.0
2019,1,13002,CALCULO 1,0,7,16,0,0,0,0,0,es_9020,0.0
2019,1,13002,CALCULO 1,0,7,9,0,0,0,0,0,es_8589,0.0
2019,1,13002,CALCULO 1,0,0,0,0,1,1,0,0,es_6255,0.0
2019,1,13002,CALCULO 1,0,9,15,0,0,0,6,0,es_9021,0.0
2019,1,13002,CALCULO 1,0,7,14,0,1,1,32,0,es_8590,1.0
2019,1,13002,CALCULO 1,0,9,14,0,0,0,0,0,es_8592,0.0
2019,1,13002,CALCULO 1,0,5,21,0,1,1,0,0,es_8594,1.0
2019,1,13002,CALCULO 1,1,14,17,0,1,1,0,0,es_8595,2.0
2019,1,13002,CALCULO 1,0,7,14,0,0,0,4,0,es_9022,0.0
2019,1,13002,CALCULO 1,0,16,14,0,1,1,0,0,es_8598,1.0
2019,1,13002,CALCULO 1,0,13,13,0,1,1,0,0,es_8600,1.0
2019,1,13002,CALCULO 1,0,11,18,0,1,1,0,0,es_9023,1.0
2019,1,13002,CALCULO 1,0,6,11,0,0,0,24,0,es_8603,0.0
2019,1,13002,CALCULO 1,0,1,18,0,0,0,7,0,es_8604,0.0
2019,1,13002,CALCULO 1,1,18,27,0,1,1,0,0,es_6279,3.0
2019,1,13002,CALCULO 1,1,11,18,0,1,1,36,0,es_9024,3.0
2019,1,13002,CALCULO 1,1,16,20,0,1,1,0,0,es_8609,2.0
2019,1,13002,CALCULO 1,0,7,26,0,1,1,0,0,es_9025,0.0
2019,1,13002,CALCULO 1,0,13,21,0,1,1,0,0,es_9026,1.0
2019,1,13002,CALCULO 1,0,7,25,0,1,1,0,0,es_6289,1.0
2019,1,13002,CALCULO 1,0,20,20,0,1,1,0,0,es_8612,1.0
2019,1,13002,CALCULO 1,0,8,11,0,1,1,40,0,es_6295,1.0
2019,1,13002,CALCULO 1,0,8,16,0,0,0,22,0,es_9027,0.0
2019,1,13002,CALCULO 1,1,9,25,0,1,1,0,0,es_5522,2.0
2019,1,13002,CALCULO 1,0,0,21,0,1,1,34,0,es_5523,1.0
2019,1,13002,CALCULO 1,0,10,9,0,1,1,32,0,es_8619,0.0
2019,1,13002,CALCULO 1,1,9,19,0,1,1,0,0,es_9028,2.0
2019,1,13002,CALCULO 1,1,18,12,0,1,1,0,0,es_9029,3.0
2019,1,13002,CALCULO 1,0,0,0,0,1,1,0,0,es_6308,1.0
2019,1,13002,CALCULO 1,0,10,16,0,1,1,30,0,es_8628,1.0
2019,1,13002,CALCULO 1,0,13,0,0,1,1,0,0,es_8630,1.0
2019,1,13002,CALCULO 1,1,0,0,0,1,1,0,0,es_8631,2.0
2019,1,13002,CALCULO 1,0,0,0,0,1,1,0,0,es_9070,1.0
2019,1,13002,CALCULO 1,0,6,13,0,1,1,0,0,es_8635,1.0
2019,1,13002,CALCULO 1,0,15,0,0,0,0,0,0,es_8640,0.0
2019,1,13002,CALCULO 1,0,6,13,0,0,0,6,0,es_9031,0.0
2019,1,13002,CALCULO 1,1,13,14,0,1,1,0,0,es_9032,2.0
2019,1,13002,CALCULO 1,0,10,8,0,0,0,0,0,es_9033,0.0
2019,1,13002,CALCULO 1,1,16,24,0,1,1,0,0,es_6320,2.0
2019,1,13002,CALCULO 1,0,2,13,0,0,0,6,0,es_9034,0.0
2019,1,13002,CALCULO 1,0,8,7,0,0,0,14,0,es_9035,0.0
2019,1,13002,CALCULO 1,0,8,12,0,0,0,24,0,es_9036,0.0
2019,1,13002,CALCULO 1,0,14,15,0,0,0,0,0,es_8646,0.0
2019,1,13002,CALCULO 1,0,12,19,0,1,1,0,0,es_6326,1.0
2019,1,13002,CALCULO 1,1,18,34,0,1,1,0,0,es_9037,4.0
2019,1,13002,CALCULO 1,0,10,11,0,1,1,34,0,es_8650,1.0
2019,1,13002,CALCULO 1,0,13,24,0,1,1,0,0,es_9038,1.0
2019,1,13002,CALCULO 1,0,10,5,0,0,0,4,0,es_8652,0.0
2019,1,13002,CALCULO 1,0,12,15,0,1,1,0,0,es_8653,1.0
2019,1,13002,CALCULO 1,0,8,18,0,0,0,12,0,es_9039,0.0
2019,1,13002,CALCULO 1,0,0,15,0,0,0,7,0,es_6342,0.0
2019,1,13002,CALCULO 1,0,9,0,0,1,1,0,0,es_6350,1.0
2019,1,13002,CALCULO 1,0,17,7,0,0,0,14,0,es_8659,0.0
2019,1,13002,CALCULO 1,0,12,23,0,1,1,0,0,es_8661,1.0
2019,1,13002,CALCULO 1,0,13,18,0,1,1,0,0,es_8663,0.0
2019,1,13002,CALCULO 1,0,8,12,0,0,0,26,0,es_6362,0.0
2019,1,13002,CALCULO 1,0,0,0,0,1,1,0,0,es_8668,1.0
2019,1,13002,CALCULO 1,1,13,23,0,1,1,32,0,es_9041,4.0
2019,1,13002,CALCULO 1,0,2,0,0,1,1,0,0,es_8784,1.0
2019,1,13002,CALCULO 1,1,16,18,0,1,1,0,0,es_8670,2.0
2019,1,13002,CALCULO 1,1,13,14,0,1,1,28,0,es_9042,2.0
2019,1,13002,CALCULO 1,0,8,8,0,1,1,28,0,es_6376,1.0
2019,1,13002,CALCULO 1,1,0,0,0,1,1,0,0,es_8672,3.0
2019,1,13002,CALCULO 1,0,5,25,0,1,1,0,0,es_9043,0.0
2019,1,13002,CALCULO 1,0,16,19,0,1,1,0,0,es_8676,1.0
2019,1,13002,CALCULO 1,1,8,9,0,1,1,38,0,es_9045,3.0
2019,1,13002,CALCULO 1,0,5,19,0,0,0,14,0,es_9046,0.0
2019,1,13002,CALCULO 1,0,5,9,0,1,1,0,0,es_8679,1.0
2019,1,13002,CALCULO 1,0,12,15,0,1,1,0,0,es_6386,1.0
2019,1,13002,CALCULO 1,1,16,15,0,1,1,0,0,es_8684,2.0
2019,1,13002,CALCULO 1,0,0,0,0,1,1,0,0,es_8685,1.0
2019,1,13002,CALCULO 1,0,10,8,0,0,0,18,0,es_8686,0.0
2019,1,13002,CALCULO 1,0,2,13,0,0,0,10,0,es_8687,0.0
2019,1,13002,CALCULO 1,1,12,19,0,1,1,0,0,es_9047,2.0
2019,1,13002,CALCULO 1,0,3,16,0,0,0,6,0,es_8690,0.0
2019,1,13002,CALCULO 1,1,13,20,0,1,1,0,0,es_9048,3.0
2019,1,13002,CALCULO 1,1,12,18,0,1,1,0,0,es_9049,2.0
2019,1,13002,CALCULO 1,0,8,26,0,1,1,0,0,es_8696,0.0
2019,1,13002,CALCULO 1,0,13,13,0,0,0,12,0,es_8697,0.0
2019,1,13002,CALCULO 1,1,12,31,0,1,1,0,0,es_8701,2.0
2019,1,13002,CALCULO 1,0,6,9,0,0,0,14,0,es_8703,0.0
2019,1,13002,CALCULO 1,1,24,26,0,1,1,0,0,es_8705,4.0
2019,1,13002,CALCULO 1,0,14,11,0,0,0,26,0,es_9051,0.0
2019,1,13002,CALCULO 1,1,0,0,0,1,1,0,0,es_8707,3.0
2019,1,13002,CALCULO 1,0,6,0,0,1,1,0,0,es_8709,1.0
2019,1,13002,CALCULO 1,0,6,15,0,1,1,0,0,es_8711,1.0
2019,1,13002,CALCULO 1,0,8,0,0,1,1,0,0,es_6425,1.0
2019,1,13002,CALCULO 1,1,19,18,0,1,1,0,0,es_8713,2.0
2019,1,13002,CALCULO 1,0,9,16,0,1,1,32,0,es_8714,1.0
2019,1,13002,CALCULO 1,0,7,16,0,1,1,30,0,es_9052,0.0
2019,1,13002,CALCULO 1,0,9,9,0,0,0,18,0,es_8715,0.0
2019,1,13002,CALCULO 1,1,19,20,0,1,1,0,0,es_8717,3.0
2019,1,13002,CALCULO 1,0,12,19,0,1,1,0,0,es_9053,1.0
2019,1,13002,CALCULO 1,0,4,3,0,1,1,0,0,es_8719,1.0
2019,1,13002,CALCULO 1,0,7,23,0,1,1,0,0,es_9054,1.0
2019,1,13002,CALCULO 1,0,14,20,0,1,1,0,0,es_6443,1.0
2019,1,13002,CALCULO 1,0,14,23,0,1,1,0,0,es_8724,1.0
2019,1,13002,CALCULO 1,0,15,22,0,1,1,0,0,es_9056,1.0
2019,1,13002,CALCULO 1,0,8,12,0,1,1,34,0,es_9057,1.0
2019,1,13002,CALCULO 1,0,10,13,0,0,0,16,0,es_9058,0.0
2019,1,13002,CALCULO 1,1,10,19,0,1,1,0,0,es_8727,2.0
2019,1,13002,CALCULO 1,0,0,0,0,1,1,0,0,es_8730,0.0
2019,1,13002,CALCULO 1,0,11,20,0,1,1,0,0,es_8731,1.0
2019,1,13002,CALCULO 1,1,12,19,0,1,1,0,0,es_6455,2.0
2019,1,13002,CALCULO 1,0,9,16,0,0,0,19,0,es_6457,0.0
2019,1,13002,CALCULO 1,0,5,10,0,0,0,0,0,es_9059,0.0
2019,1,13002,CALCULO 1,0,6,11,0,0,0,0,0,es_6462,0.0
2019,1,13002,CALCULO 1,1,6,18,0,1,1,0,0,es_8735,2.0
2019,1,13002,CALCULO 1,0,10,11,0,1,1,0,0,es_8738,1.0
2019,1,13002,CALCULO 1,0,13,13,0,0,0,0,0,es_8739,0.0
2019,1,13002,CALCULO 1,0,8,20,0,1,1,0,0,es_9060,1.0
2019,1,13002,CALCULO 1,0,0,0,0,1,1,0,0,es_8740,1.0
2019,1,13002,CALCULO 1,1,20,26,0,1,1,0,0,es_9061,2.0
2019,1,13002,CALCULO 1,0,9,25,0,1,1,0,0,es_9063,1.0
2019,1,13002,CALCULO 1,0,3,0,0,1,1,0,0,es_6478,1.0
2019,1,13002,CALCULO 1,0,13,14,0,0,0,20,0,es_6479,0.0
2019,1,13002,CALCULO 1,0,0,16,0,0,0,22,0,es_8745,0.0
2019,1,13002,CALCULO 1,1,11,25,0,1,1,0,0,es_9064,2.0
2019,1,13002,CALCULO 1,0,16,12,0,0,0,24,0,es_9065,0.0
2019,1,13002,CALCULO 1,1,17,21,0,1,1,0,0,es_9066,2.0
2019,1,13002,CALCULO 1,1,9,21,0,1,1,0,0,es_9067,2.0
2019,1,13002,CALCULO 1,1,11,19,0,1,1,0,0,es_8750,2.0
2019,1,13002,CALCULO 1,1,15,17,0,1,1,0,0,es_8751,2.0
2019,1,13002,CALCULO 1,1,9,19,0,1,1,0,0,es_6488,2.0
2019,1,13002,CALCULO 1,0,16,15,0,1,1,0,0,es_6489,1.0
2019,1,13002,CALCULO 1,0,10,18,0,1,1,0,0,es_9068,1.0
2019,1,13002,CALCULO 1,1,9,17,0,1,1,0,0,es_8755,2.0
2019,1,13002,CALCULO 1,0,5,13,0,0,0,2,0,es_8756,0.0
2019,1,13002,CALCULO 1,0,12,3,0,1,1,34,0,es_6494,0.0
2019,1,13002,CALCULO 1,0,10,14,0,0,0,0,0,es_8757,0.0
2019,1,13002,CALCULO 1,0,0,0,0,1,1,0,0,es_6498,1.0
2019,1,13004,ALGEBRA LINEAL 1,0,10,0,0,1,1,0,0,es_244,1.0
2019,1,13004,ALGEBRA LINEAL 1,0,15,11,0,0,0,0,0,es_4993,0.0
2019,1,13004,ALGEBRA LINEAL 1,0,14,10,0,0,0,0,0,es_5709,0.0
2019,1,13004,ALGEBRA LINEAL 1,0,14,13,0,0,0,14,0,es_5715,0.0
2019,1,13004,ALGEBRA LINEAL 1,0,11,16,0,0,0,12,0,es_5728,0.0
2019,1,13004,ALGEBRA LINEAL 1,0,8,10,0,0,0,14,0,es_8371,0.0
2019,1,13004,ALGEBRA LINEAL 1,1,11,19,0,1,1,0,0,es_8372,3.0
2019,1,13004,ALGEBRA LINEAL 1,1,14,11,0,1,1,33,0,es_5742,2.0
2019,1,13004,ALGEBRA LINEAL 1,1,10,14,0,1,1,46,0,es_5754,4.0
2019,1,13004,ALGEBRA LINEAL 1,0,13,13,0,1,1,33,0,es_5755,1.0
2019,1,13004,ALGEBRA LINEAL 1,0,14,6,0,0,0,19,0,es_5118,0.0
2019,1,13004,ALGEBRA LINEAL 1,1,19,17,0,1,1,0,0,es_5765,3.0
2019,1,13004,ALGEBRA LINEAL 1,0,8,16,0,0,0,0,0,es_5780,0.0
2019,1,13004,ALGEBRA LINEAL 1,1,10,22,0,1,1,0,0,es_5795,3.0
2019,1,13004,ALGEBRA LINEAL 1,0,8,10,0,0,0,0,0,es_8952,0.0
2019,1,13004,ALGEBRA LINEAL 1,0,16,15,0,1,1,0,0,es_5797,1.0
2019,1,13004,ALGEBRA LINEAL 1,1,13,13,0,1,1,0,0,es_5798,2.0
2019,1,13004,ALGEBRA LINEAL 1,0,14,10,0,0,0,0,0,es_8374,0.0
2019,1,13004,ALGEBRA LINEAL 1,1,8,20,0,1,1,0,0,es_8375,2.0
2019,1,13004,ALGEBRA LINEAL 1,0,11,20,0,1,1,0,0,es_5817,1.0
2019,1,13004,ALGEBRA LINEAL 1,1,11,10,0,1,1,31,0,es_5820,2.0
2019,1,13004,ALGEBRA LINEAL 1,1,16,16,0,1,1,0,0,es_5824,2.0
2019,1,13004,ALGEBRA LINEAL 1,0,5,10,0,0,0,26,0,es_8953,0.0
2019,1,13004,ALGEBRA LINEAL 1,0,11,8,0,1,1,31,0,es_5830,1.0
2019,1,13004,ALGEBRA LINEAL 1,0,8,24,0,1,1,0,0,es_8376,1.0
2019,1,13004,ALGEBRA LINEAL 1,1,19,18,0,1,1,0,0,es_5856,2.0
2019,1,13004,ALGEBRA LINEAL 1,0,14,11,0,1,1,37,0,es_5862,1.0
2019,1,13004,ALGEBRA LINEAL 1,1,16,27,0,1,1,0,0,es_5865,4.0
2019,1,13004,ALGEBRA LINEAL 1,0,11,7,0,1,1,38,0,es_5873,1.0
2019,1,13004,ALGEBRA LINEAL 1,0,7,12,0,1,1,27,0,es_8383,1.0
2019,1,13004,ALGEBRA LINEAL 1,0,12,5,0,0,0,17,0,es_8954,0.0
2019,1,13004,ALGEBRA LINEAL 1,1,16,13,0,1,1,0,0,es_8384,2.0
2019,1,13004,ALGEBRA LINEAL 1,0,8,0,0,1,1,0,0,es_5885,1.0
2019,1,13004,ALGEBRA LINEAL 1,1,10,19,0,1,1,0,0,es_5886,2.0
2019,1,13004,ALGEBRA LINEAL 1,0,12,11,0,0,0,0,0,es_5229,0.0
2019,1,13004,ALGEBRA LINEAL 1,1,12,18,0,1,1,0,0,es_8388,2.0
2019,1,13004,ALGEBRA LINEAL 1,1,20,21,0,1,1,0,0,es_5896,3.0
2019,1,13004,ALGEBRA LINEAL 1,0,15,15,0,1,1,0,0,es_8390,1.0
2019,1,13004,ALGEBRA LINEAL 1,0,9,19,0,1,1,0,0,es_8395,1.0
2019,1,13004,ALGEBRA LINEAL 1,0,13,12,0,1,1,34,0,es_5905,1.0
2019,1,13004,ALGEBRA LINEAL 1,1,14,12,0,1,1,0,0,es_8396,2.0
2019,1,13004,ALGEBRA LINEAL 1,0,0,0,0,1,1,0,0,es_8397,1.0
2019,1,13004,ALGEBRA LINEAL 1,1,9,13,0,1,1,47,0,es_5911,5.0
2019,1,13004,ALGEBRA LINEAL 1,0,10,13,0,0,0,23,0,es_8957,0.0
2019,1,13004,ALGEBRA LINEAL 1,1,14,21,0,1,1,0,0,es_5918,2.0
2019,1,13004,ALGEBRA LINEAL 1,0,0,0,0,1,1,0,0,es_8401,1.0
2019,1,13004,ALGEBRA LINEAL 1,1,0,0,0,1,1,0,0,es_8403,3.0
2019,1,13004,ALGEBRA LINEAL 1,1,7,10,0,1,1,47,0,es_8958,5.0
2019,1,13004,ALGEBRA LINEAL 1,1,14,21,0,1,1,0,0,es_8404,3.0
2019,1,13004,ALGEBRA LINEAL 1,0,14,12,0,1,1,35,0,es_8959,1.0
2019,1,13004,ALGEBRA LINEAL 1,1,16,12,0,1,1,0,0,es_8960,2.0
2019,1,13004,ALGEBRA LINEAL 1,0,11,10,0,0,0,0,0,es_5263,0.0
2019,1,13004,ALGEBRA LINEAL 1,1,19,18,0,1,1,0,0,es_8411,4.0
2019,1,13004,ALGEBRA LINEAL 1,0,15,9,0,0,0,0,0,es_5272,0.0
2019,1,13004,ALGEBRA LINEAL 1,0,9,15,0,0,0,23,0,es_5273,0.0
2019,1,13004,ALGEBRA LINEAL 1,1,0,0,0,1,1,0,0,es_8415,3.0
2019,1,13004,ALGEBRA LINEAL 1,0,17,0,0,0,0,0,0,es_8417,0.0
2019,1,13004,ALGEBRA LINEAL 1,1,22,25,0,1,1,0,0,es_8418,4.0
2019,1,13004,ALGEBRA LINEAL 1,0,0,0,0,1,1,0,0,es_8420,1.0
2019,1,13004,ALGEBRA LINEAL 1,1,16,17,0,1,1,0,0,es_8961,2.0
2019,1,13004,ALGEBRA LINEAL 1,1,15,16,0,1,1,0,0,es_8421,2.0
2019,1,13004,ALGEBRA LINEAL 1,1,9,15,0,1,1,38,0,es_8963,2.0
2019,1,13004,ALGEBRA LINEAL 1,1,12,17,0,1,1,0,0,es_8964,2.0
2019,1,13004,ALGEBRA LINEAL 1,1,11,29,0,1,1,0,0,es_8426,4.0
2019,1,13004,ALGEBRA LINEAL 1,0,17,9,0,0,0,13,0,es_5951,0.0
2019,1,13004,ALGEBRA LINEAL 1,0,15,15,0,1,1,0,0,es_8430,1.0
2019,1,13004,ALGEBRA LINEAL 1,0,12,9,0,1,1,34,0,es_8965,1.0
2019,1,13004,ALGEBRA LINEAL 1,1,14,15,0,1,1,0,0,es_8432,2.0
2019,1,13004,ALGEBRA LINEAL 1,0,12,17,0,1,1,6,0,es_8966,1.0
2019,1,13004,ALGEBRA LINEAL 1,1,14,13,0,1,1,39,0,es_8967,5.0
2019,1,13004,ALGEBRA LINEAL 1,0,13,12,0,1,1,29,0,es_8968,1.0
2019,1,13004,ALGEBRA LINEAL 1,0,12,17,0,1,1,0,0,es_5967,1.0
2019,1,13004,ALGEBRA LINEAL 1,0,18,12,0,1,1,0,0,es_8969,1.0
2019,1,13004,ALGEBRA LINEAL 1,1,3,0,0,1,1,0,0,es_8437,3.0
2019,1,13004,ALGEBRA LINEAL 1,0,9,15,0,1,1,33,0,es_5969,1.0
2019,1,13004,ALGEBRA LINEAL 1,1,22,26,0,1,1,0,0,es_8440,5.0
2019,1,13004,ALGEBRA LINEAL 1,0,21,0,0,0,0,0,0,es_8443,0.0
2019,1,13004,ALGEBRA LINEAL 1,1,10,14,0,1,1,44,0,es_8444,3.0
2019,1,13004,ALGEBRA LINEAL 1,0,8,10,0,1,1,34,0,es_5314,1.0
2019,1,13004,ALGEBRA LINEAL 1,1,15,18,0,1,1,0,0,es_5981,2.0
2019,1,13004,ALGEBRA LINEAL 1,1,5,17,0,1,1,36,0,es_8973,2.0
